time,code,close
6/6/2016 15:00,sse.000016,2136.3228
6/7/2016 15:00,sse.000016,2139.069
6/8/2016 15:00,sse.000016,2132.963
6/13/2016 15:00,sse.000016,2084.3001
6/14/2016 15:00,sse.000016,2095.0228
6/15/2016 15:00,sse.000016,2106.6312
6/16/2016 15:00,sse.000016,2094.8146
6/17/2016 15:00,sse.000016,2102.2006
6/20/2016 15:00,sse.000016,2104.2202
6/21/2016 15:00,sse.000016,2104.5582
6/22/2016 15:00,sse.000016,2115.7685
6/23/2016 15:00,sse.000016,2105.5324
6/24/2016 15:00,sse.000016,2076.2999
6/27/2016 15:00,sse.000016,2095.893
6/28/2016 15:00,sse.000016,2102.0531
6/29/2016 15:00,sse.000016,2122.9696
6/30/2016 15:00,sse.000016,2122.633
7/1/2016 15:00,sse.000016,2127.0939
7/4/2016 15:00,sse.000016,2163.2922
7/5/2016 15:00,sse.000016,2168.8551
7/6/2016 15:00,sse.000016,2167.101
7/7/2016 15:00,sse.000016,2166.8843
7/8/2016 15:00,sse.000016,2148.7606
7/11/2016 15:00,sse.000016,2155.716
7/12/2016 15:00,sse.000016,2200.3482
7/13/2016 15:00,sse.000016,2197.7879
7/14/2016 15:00,sse.000016,2195.2265
7/15/2016 15:00,sse.000016,2192.3939
7/18/2016 15:00,sse.000016,2187.9829
7/19/2016 15:00,sse.000016,2175.3972
7/20/2016 15:00,sse.000016,2167.1205
7/21/2016 15:00,sse.000016,2177.7781
7/22/2016 15:00,sse.000016,2157.2315
7/25/2016 15:00,sse.000016,2159.5537
7/26/2016 15:00,sse.000016,2182.505
7/27/2016 15:00,sse.000016,2173.9725
7/28/2016 15:00,sse.000016,2163.8087
7/29/2016 15:00,sse.000016,2155.2387
8/1/2016 15:00,sse.000016,2147.5582
8/2/2016 15:00,sse.000016,2148.4547
8/3/2016 15:00,sse.000016,2145.7877
8/4/2016 15:00,sse.000016,2143.8436
8/5/2016 15:00,sse.000016,2148.6819
8/8/2016 15:00,sse.000016,2159.6726
8/9/2016 15:00,sse.000016,2175.345
8/10/2016 15:00,sse.000016,2170.1028
8/11/2016 15:00,sse.000016,2177.0644
8/12/2016 15:00,sse.000016,2222.4884
8/15/2016 15:00,sse.000016,2287.6559
8/16/2016 15:00,sse.000016,2257.6988
8/17/2016 15:00,sse.000016,2253.7364
8/18/2016 15:00,sse.000016,2244.7198
8/19/2016 15:00,sse.000016,2249.3415
8/22/2016 15:00,sse.000016,2237.1276
8/23/2016 15:00,sse.000016,2241.9516
8/24/2016 15:00,sse.000016,2232.2134
8/25/2016 15:00,sse.000016,2222.1523
8/26/2016 15:00,sse.000016,2219.3076
8/29/2016 15:00,sse.000016,2214.2593
8/30/2016 15:00,sse.000016,2224.0621
8/31/2016 15:00,sse.000016,2232.7117
9/1/2016 15:00,sse.000016,2220.4031
9/2/2016 15:00,sse.000016,2229.893
9/5/2016 15:00,sse.000016,2228.7184
9/6/2016 15:00,sse.000016,2232.4508
9/7/2016 15:00,sse.000016,2236.5455
9/8/2016 15:00,sse.000016,2236.6259
9/9/2016 15:00,sse.000016,2229.3097
9/12/2016 15:00,sse.000016,2199.9764
9/13/2016 15:00,sse.000016,2193.1932
9/14/2016 15:00,sse.000016,2176.523
9/19/2016 15:00,sse.000016,2189.4611
9/20/2016 15:00,sse.000016,2184.207
9/21/2016 15:00,sse.000016,2187.1542
9/22/2016 15:00,sse.000016,2200.6981
9/23/2016 15:00,sse.000016,2196.2903
9/26/2016 15:00,sse.000016,2167.264
9/27/2016 15:00,sse.000016,2176.4476
9/28/2016 15:00,sse.000016,2166.7226
9/29/2016 15:00,sse.000016,2175.3696
9/30/2016 15:00,sse.000016,2177.3524
10/10/2016 15:00,sse.000016,2202.8725
10/11/2016 15:00,sse.000016,2209.2276
10/12/2016 15:00,sse.000016,2200.9969
10/13/2016 15:00,sse.000016,2202.1167
10/14/2016 15:00,sse.000016,2209.8145
10/17/2016 15:00,sse.000016,2192.8845
10/18/2016 15:00,sse.000016,2222.7832
10/19/2016 15:00,sse.000016,2221.5341
10/20/2016 15:00,sse.000016,2223.4242
10/21/2016 15:00,sse.000016,2240.7496
10/24/2016 15:00,sse.000016,2270.9504
10/25/2016 15:00,sse.000016,2266.1718
10/26/2016 15:00,sse.000016,2257.1164
10/27/2016 15:00,sse.000016,2250.2589
10/28/2016 15:00,sse.000016,2253.8017
10/31/2016 15:00,sse.000016,2250.4693
11/1/2016 15:00,sse.000016,2263.4785
11/2/2016 15:00,sse.000016,2244.7436
11/3/2016 15:00,sse.000016,2273.6329
11/4/2016 15:00,sse.000016,2271.9263
11/7/2016 15:00,sse.000016,2276.9543
11/8/2016 15:00,sse.000016,2282.4184
11/9/2016 15:00,sse.000016,2263.9243
11/10/2016 15:00,sse.000016,2289.4491
11/11/2016 15:00,sse.000016,2308.4288
11/14/2016 15:00,sse.000016,2317.7726
11/15/2016 15:00,sse.000016,2310.901
11/16/2016 15:00,sse.000016,2309.9426
11/17/2016 15:00,sse.000016,2316.7211
11/18/2016 15:00,sse.000016,2307.2741
11/21/2016 15:00,sse.000016,2334.6776
11/22/2016 15:00,sse.000016,2353.0023
11/23/2016 15:00,sse.000016,2360.3355
11/24/2016 15:00,sse.000016,2368.7336
11/25/2016 15:00,sse.000016,2393.9464
11/28/2016 15:00,sse.000016,2403.1352
11/29/2016 15:00,sse.000016,2441.5786
11/30/2016 15:00,sse.000016,2419.4136
12/1/2016 15:00,sse.000016,2431.3063
12/2/2016 15:00,sse.000016,2416.5077
12/5/2016 15:00,sse.000016,2375.2578
12/6/2016 15:00,sse.000016,2368.6823
12/7/2016 15:00,sse.000016,2376.9191
12/8/2016 15:00,sse.000016,2379.0013
12/9/2016 15:00,sse.000016,2411.3144
12/12/2016 15:00,sse.000016,2387.1588
12/13/2016 15:00,sse.000016,2372.9307
12/14/2016 15:00,sse.000016,2360.3788
12/15/2016 15:00,sse.000016,2309.8159
12/16/2016 15:00,sse.000016,2302.3152
12/19/2016 15:00,sse.000016,2291.3842
12/20/2016 15:00,sse.000016,2279.6828
12/21/2016 15:00,sse.000016,2297.3706
12/22/2016 15:00,sse.000016,2292.0412
12/23/2016 15:00,sse.000016,2278.4779
12/26/2016 15:00,sse.000016,2294.7094
12/27/2016 15:00,sse.000016,2286.9617
12/28/2016 15:00,sse.000016,2277.1759
12/29/2016 15:00,sse.000016,2275.1064
12/30/2016 15:00,sse.000016,2286.8984
1/3/2017 15:00,sse.000016,2307.8917
1/4/2017 15:00,sse.000016,2322.2059
1/5/2017 15:00,sse.000016,2322.6843
1/6/2017 15:00,sse.000016,2308.9363
1/9/2017 15:00,sse.000016,2318.3365
1/10/2017 15:00,sse.000016,2312.5985
1/11/2017 15:00,sse.000016,2300.4749
1/12/2017 15:00,sse.000016,2295.4033
1/13/2017 15:00,sse.000016,2308.0552
1/16/2017 15:00,sse.000016,2337.3944
1/17/2017 15:00,sse.000016,2329.595
1/18/2017 15:00,sse.000016,2342.7751
1/19/2017 15:00,sse.000016,2334.9572
1/20/2017 15:00,sse.000016,2347.1829
1/23/2017 15:00,sse.000016,2347.1047
1/24/2017 15:00,sse.000016,2352.4242
1/25/2017 15:00,sse.000016,2358.6974
1/26/2017 15:00,sse.000016,2364.0244
2/3/2017 15:00,sse.000016,2339.9894
2/6/2017 15:00,sse.000016,2343.9673
2/7/2017 15:00,sse.000016,2337.5346
2/8/2017 15:00,sse.000016,2346.4263
2/9/2017 15:00,sse.000016,2354.9009
2/10/2017 15:00,sse.000016,2368.1834
2/13/2017 15:00,sse.000016,2379.3057
2/14/2017 15:00,sse.000016,2373.5138
2/15/2017 15:00,sse.000016,2372.192
2/16/2017 15:00,sse.000016,2376.7626
2/17/2017 15:00,sse.000016,2362.7086
2/20/2017 15:00,sse.000016,2394.1201
2/21/2017 15:00,sse.000016,2396.8843
2/22/2017 15:00,sse.000016,2398.1922
2/23/2017 15:00,sse.000016,2387.4172
2/24/2017 15:00,sse.000016,2389.8774
2/27/2017 15:00,sse.000016,2370.5594
2/28/2017 15:00,sse.000016,2370.707
3/1/2017 15:00,sse.000016,2371.9252
3/2/2017 15:00,sse.000016,2354.9134
3/3/2017 15:00,sse.000016,2347.1456
3/6/2017 15:00,sse.000016,2349.8889
3/7/2017 15:00,sse.000016,2356.2933
3/8/2017 15:00,sse.000016,2358.074
3/9/2017 15:00,sse.000016,2346.5527
3/10/2017 15:00,sse.000016,2339.2339
3/13/2017 15:00,sse.000016,2354.8904
3/14/2017 15:00,sse.000016,2354.8998
3/15/2017 15:00,sse.000016,2357.3071
3/16/2017 15:00,sse.000016,2369.194
3/17/2017 15:00,sse.000016,2346.9602
3/20/2017 15:00,sse.000016,2350.0671
3/21/2017 15:00,sse.000016,2357.1359
3/22/2017 15:00,sse.000016,2338.5468
3/23/2017 15:00,sse.000016,2347.4342
3/24/2017 15:00,sse.000016,2365.6043
3/27/2017 15:00,sse.000016,2364.4277
3/28/2017 15:00,sse.000016,2356.3135
3/29/2017 15:00,sse.000016,2352.6937
3/30/2017 15:00,sse.000016,2346.6672
3/31/2017 15:00,sse.000016,2359.752
4/5/2017 15:00,sse.000016,2384.2636
4/6/2017 15:00,sse.000016,2390.3893
4/7/2017 15:00,sse.000016,2388.2714
4/10/2017 15:00,sse.000016,2379.1574
4/11/2017 15:00,sse.000016,2382.1093
4/12/2017 15:00,sse.000016,2378.8628
4/13/2017 15:00,sse.000016,2368.1061
4/14/2017 15:00,sse.000016,2355.5204
4/17/2017 15:00,sse.000016,2357.5233
4/18/2017 15:00,sse.000016,2337.3507
4/19/2017 15:00,sse.000016,2325.0424
4/20/2017 15:00,sse.000016,2335.6472
4/21/2017 15:00,sse.000016,2347.6745
4/24/2017 15:00,sse.000016,2341.9296
4/25/2017 15:00,sse.000016,2344.741
4/26/2017 15:00,sse.000016,2344.5049
4/27/2017 15:00,sse.000016,2351.6403
4/28/2017 15:00,sse.000016,2347.0391
5/2/2017 15:00,sse.000016,2336.7917
5/3/2017 15:00,sse.000016,2329.7661
5/4/2017 15:00,sse.000016,2325.4332
5/5/2017 15:00,sse.000016,2320.602
5/8/2017 15:00,sse.000016,2326.0968
5/9/2017 15:00,sse.000016,2316.2944
5/10/2017 15:00,sse.000016,2324.9219
5/11/2017 15:00,sse.000016,2339.2903
5/12/2017 15:00,sse.000016,2375.4495
5/15/2017 15:00,sse.000016,2381.7516
5/16/2017 15:00,sse.000016,2381.317
5/17/2017 15:00,sse.000016,2363.5591
5/18/2017 15:00,sse.000016,2354.753
5/19/2017 15:00,sse.000016,2361.6616
5/22/2017 15:00,sse.000016,2381.5525
5/23/2017 15:00,sse.000016,2411.7999
5/24/2017 15:00,sse.000016,2407.5706
5/25/2017 15:00,sse.000016,2473.4953
5/26/2017 15:00,sse.000016,2471.2141
5/31/2017 15:00,sse.000016,2479.078
6/1/2017 15:00,sse.000016,2496.4482
6/2/2017 15:00,sse.000016,2475.4636
6/5/2017 15:00,sse.000016,2450.3457
6/6/2017 15:00,sse.000016,2466.0064
6/7/2017 15:00,sse.000016,2484.0334
6/8/2017 15:00,sse.000016,2507.0335
6/9/2017 15:00,sse.000016,2519.2731
6/12/2017 15:00,sse.000016,2521.1681
6/13/2017 15:00,sse.000016,2515.1427
6/14/2017 15:00,sse.000016,2477.3173
6/15/2017 15:00,sse.000016,2461.974
6/16/2017 15:00,sse.000016,2452.7899
6/19/2017 15:00,sse.000016,2484.1159
6/20/2017 15:00,sse.000016,2474.4253
6/21/2017 15:00,sse.000016,2497.2544
6/22/2017 15:00,sse.000016,2516.6729
6/23/2017 15:00,sse.000016,2529.0983
6/26/2017 15:00,sse.000016,2543.3213
6/27/2017 15:00,sse.000016,2554.6996
6/28/2017 15:00,sse.000016,2537.6363
6/29/2017 15:00,sse.000016,2552.9754
6/30/2017 15:00,sse.000016,2549.9676
7/3/2017 15:00,sse.000016,2534.3675
7/4/2017 15:00,sse.000016,2511.1507
7/5/2017 15:00,sse.000016,2548.0993
7/6/2017 15:00,sse.000016,2553.8793
7/7/2017 15:00,sse.000016,2543.6576
7/10/2017 15:00,sse.000016,2550.1147
7/11/2017 15:00,sse.000016,2570.5919
7/12/2017 15:00,sse.000016,2565.1428
7/13/2017 15:00,sse.000016,2600.9535
7/14/2017 15:00,sse.000016,2622.9835
7/17/2017 15:00,sse.000016,2631.4144
7/18/2017 15:00,sse.000016,2624.3081
7/19/2017 15:00,sse.000016,2657.8882
7/20/2017 15:00,sse.000016,2665.4483
7/21/2017 15:00,sse.000016,2639.2128
7/24/2017 15:00,sse.000016,2654.3785
7/25/2017 15:00,sse.000016,2643.0733
7/26/2017 15:00,sse.000016,2636.2005
7/27/2017 15:00,sse.000016,2636.6262
7/28/2017 15:00,sse.000016,2636.3937
7/31/2017 15:00,sse.000016,2638.1244
8/1/2017 15:00,sse.000016,2681.8054
8/2/2017 15:00,sse.000016,2680.6314
8/3/2017 15:00,sse.000016,2646.2164
8/4/2017 15:00,sse.000016,2627.8026
8/7/2017 15:00,sse.000016,2634.1759
8/8/2017 15:00,sse.000016,2635.1841
8/9/2017 15:00,sse.000016,2620.3807
8/10/2017 15:00,sse.000016,2611.3412
8/11/2017 15:00,sse.000016,2570.2565
8/14/2017 15:00,sse.000016,2591.4536
8/15/2017 15:00,sse.000016,2605.2415
8/16/2017 15:00,sse.000016,2595.0017
8/17/2017 15:00,sse.000016,2604.0837
8/18/2017 15:00,sse.000016,2613.2647
8/21/2017 15:00,sse.000016,2616.8248
8/22/2017 15:00,sse.000016,2643.5032
8/23/2017 15:00,sse.000016,2659.7804
8/24/2017 15:00,sse.000016,2646.4016
8/25/2017 15:00,sse.000016,2706.2421
8/28/2017 15:00,sse.000016,2736.4617
8/29/2017 15:00,sse.000016,2739.129
8/30/2017 15:00,sse.000016,2728.2308
8/31/2017 15:00,sse.000016,2714.6313
9/1/2017 15:00,sse.000016,2710.1186
9/4/2017 15:00,sse.000016,2711.3475
9/5/2017 15:00,sse.000016,2729.8476
9/6/2017 15:00,sse.000016,2714.3309
9/7/2017 15:00,sse.000016,2691.829
9/8/2017 15:00,sse.000016,2686.6899
9/11/2017 15:00,sse.000016,2674.7502
9/12/2017 15:00,sse.000016,2692.5401
9/13/2017 15:00,sse.000016,2687.6707
9/14/2017 15:00,sse.000016,2672.8364
9/15/2017 15:00,sse.000016,2668.3759
9/18/2017 15:00,sse.000016,2674.1759
9/19/2017 15:00,sse.000016,2670.6914
9/20/2017 15:00,sse.000016,2662.6266
9/21/2017 15:00,sse.000016,2675.5508
9/22/2017 15:00,sse.000016,2679.0529
9/25/2017 15:00,sse.000016,2680.6516
9/26/2017 15:00,sse.000016,2678.9912
9/27/2017 15:00,sse.000016,2661.5532
9/28/2017 15:00,sse.000016,2661.2832
9/29/2017 15:00,sse.000016,2672.3272
10/9/2017 15:00,sse.000016,2692.0769
10/10/2017 15:00,sse.000016,2695.5374
10/11/2017 15:00,sse.000016,2707.5221
10/12/2017 15:00,sse.000016,2718.3508
10/13/2017 15:00,sse.000016,2713.3767
10/16/2017 15:00,sse.000016,2726.6423
10/17/2017 15:00,sse.000016,2723.5345
10/18/2017 15:00,sse.000016,2753.0105
10/19/2017 15:00,sse.000016,2756.0354
10/20/2017 15:00,sse.000016,2737.6411
10/23/2017 15:00,sse.000016,2734.3683
10/24/2017 15:00,sse.000016,2753.6492
10/25/2017 15:00,sse.000016,2752.1394
10/26/2017 15:00,sse.000016,2771.0435
10/27/2017 15:00,sse.000016,2814.272
10/30/2017 15:00,sse.000016,2809.1069
10/31/2017 15:00,sse.000016,2793.7119
11/1/2017 15:00,sse.000016,2789.4022
11/2/2017 15:00,sse.000016,2794.1017
11/3/2017 15:00,sse.000016,2800.4688
11/6/2017 15:00,sse.000016,2792.2237
11/7/2017 15:00,sse.000016,2821.9558
11/8/2017 15:00,sse.000016,2819.9571
11/9/2017 15:00,sse.000016,2832.9612
11/10/2017 15:00,sse.000016,2862.3432
11/13/2017 15:00,sse.000016,2873.5145
11/14/2017 15:00,sse.000016,2861.4234
11/15/2017 15:00,sse.000016,2850.0504
11/16/2017 15:00,sse.000016,2879.3977
11/17/2017 15:00,sse.000016,2938.7983
11/20/2017 15:00,sse.000016,2941.1532
11/21/2017 15:00,sse.000016,2987.1731
11/22/2017 15:00,sse.000016,3012.3552
11/23/2017 15:00,sse.000016,2940.7256
11/24/2017 15:00,sse.000016,2936.8339
11/27/2017 15:00,sse.000016,2917.306
11/28/2017 15:00,sse.000016,2897.107
11/29/2017 15:00,sse.000016,2893.2825
11/30/2017 15:00,sse.000016,2863.4469
12/1/2017 15:00,sse.000016,2842.1841
12/4/2017 15:00,sse.000016,2861.3609
12/5/2017 15:00,sse.000016,2910.4755
12/6/2017 15:00,sse.000016,2875.7315
12/7/2017 15:00,sse.000016,2848.888
12/8/2017 15:00,sse.000016,2865.3407
12/11/2017 15:00,sse.000016,2899.1036
12/12/2017 15:00,sse.000016,2850.1969
12/13/2017 15:00,sse.000016,2872.94
12/14/2017 15:00,sse.000016,2850.0458
12/15/2017 15:00,sse.000016,2820.1666
12/18/2017 15:00,sse.000016,2829.0585
12/19/2017 15:00,sse.000016,2873.0302
12/20/2017 15:00,sse.000016,2879.6434
12/21/2017 15:00,sse.000016,2895.3659
12/22/2017 15:00,sse.000016,2880.7725
12/25/2017 15:00,sse.000016,2880.0968
12/26/2017 15:00,sse.000016,2894.3358
12/27/2017 15:00,sse.000016,2839.6346
12/28/2017 15:00,sse.000016,2859.0537
12/29/2017 15:00,sse.000016,2860.4363
1/2/2018 15:00,sse.000016,2908.7318
1/3/2018 15:00,sse.000016,2913.2596
1/4/2018 15:00,sse.000016,2919.4787
1/5/2018 15:00,sse.000016,2932.3558
1/8/2018 15:00,sse.000016,2947.7613
1/9/2018 15:00,sse.000016,2969.3175
1/10/2018 15:00,sse.000016,2995.5641
1/11/2018 15:00,sse.000016,2997.0448
1/12/2018 15:00,sse.000016,3018.5957
1/15/2018 15:00,sse.000016,3048.8075
1/16/2018 15:00,sse.000016,3063.8609
1/17/2018 15:00,sse.000016,3076.1819
1/18/2018 15:00,sse.000016,3106.5516
1/19/2018 15:00,sse.000016,3117.8212
1/22/2018 15:00,sse.000016,3130.3299
1/23/2018 15:00,sse.000016,3176.5042
1/24/2018 15:00,sse.000016,3180.3318
1/25/2018 15:00,sse.000016,3157.4592
1/26/2018 15:00,sse.000016,3172.7776
1/29/2018 15:00,sse.000016,3120.6951
1/30/2018 15:00,sse.000016,3079.1178
1/31/2018 15:00,sse.000016,3116.8331
2/1/2018 15:00,sse.000016,3141.23
2/2/2018 15:00,sse.000016,3149.6414
2/5/2018 15:00,sse.000016,3181.3393
2/6/2018 15:00,sse.000016,3117.4905
2/7/2018 15:00,sse.000016,3029.6011
2/8/2018 15:00,sse.000016,2945.8438
2/9/2018 15:00,sse.000016,2810.0273
2/12/2018 15:00,sse.000016,2805.211
2/13/2018 15:00,sse.000016,2852.7169
2/14/2018 15:00,sse.000016,2871.7873
2/22/2018 15:00,sse.000016,2931.8815
2/23/2018 15:00,sse.000016,2957.171
2/26/2018 15:00,sse.000016,2973.7855
2/27/2018 15:00,sse.000016,2927.0968
2/28/2018 15:00,sse.000016,2878.6666
3/1/2018 15:00,sse.000016,2891.2982
3/2/2018 15:00,sse.000016,2864.1834
3/5/2018 15:00,sse.000016,2863.9909
3/6/2018 15:00,sse.000016,2892.4752
3/7/2018 15:00,sse.000016,2878.1506
3/8/2018 15:00,sse.000016,2898.2542
3/9/2018 15:00,sse.000016,2908.1974
3/12/2018 15:00,sse.000016,2909.5793
3/13/2018 15:00,sse.000016,2883.3771
3/14/2018 15:00,sse.000016,2871.334
3/15/2018 15:00,sse.000016,2894.9828
3/16/2018 15:00,sse.000016,2870.7318
3/19/2018 15:00,sse.000016,2897.2558
3/20/2018 15:00,sse.000016,2904.3972
3/21/2018 15:00,sse.000016,2894.1835
3/22/2018 15:00,sse.000016,2866.6702
3/23/2018 15:00,sse.000016,2791.4674
3/26/2018 15:00,sse.000016,2738.868
3/27/2018 15:00,sse.000016,2747.5872
3/28/2018 15:00,sse.000016,2694.8259
3/29/2018 15:00,sse.000016,2738.7906
3/30/2018 15:00,sse.000016,2722.153
4/2/2018 15:00,sse.000016,2711.3735
4/3/2018 15:00,sse.000016,2697.272
4/4/2018 15:00,sse.000016,2702.3692
4/9/2018 15:00,sse.000016,2715.7318
4/10/2018 15:00,sse.000016,2780.8036
4/11/2018 15:00,sse.000016,2785.3386
4/12/2018 15:00,sse.000016,2749.6986
4/13/2018 15:00,sse.000016,2726.3956
4/16/2018 15:00,sse.000016,2664.7045
4/17/2018 15:00,sse.000016,2635.7032
4/18/2018 15:00,sse.000016,2653.7691
4/19/2018 15:00,sse.000016,2682.5518
4/20/2018 15:00,sse.000016,2647.3763
4/23/2018 15:00,sse.000016,2664.9175
4/24/2018 15:00,sse.000016,2722.8474
4/25/2018 15:00,sse.000016,2702.9802
4/26/2018 15:00,sse.000016,2666.0239
4/27/2018 15:00,sse.000016,2653.5436
5/2/2018 15:00,sse.000016,2652.7311
5/3/2018 15:00,sse.000016,2663.9752
5/4/2018 15:00,sse.000016,2646.3548
5/7/2018 15:00,sse.000016,2683.8487
5/8/2018 15:00,sse.000016,2722.88
5/9/2018 15:00,sse.000016,2717.2393
5/10/2018 15:00,sse.000016,2729.4001
5/11/2018 15:00,sse.000016,2724.7162
5/14/2018 15:00,sse.000016,2753.5353
5/15/2018 15:00,sse.000016,2750.8309
5/16/2018 15:00,sse.000016,2716.7818
5/17/2018 15:00,sse.000016,2700.8768
5/18/2018 15:00,sse.000016,2740.5347
5/21/2018 15:00,sse.000016,2745.8041
5/22/2018 15:00,sse.000016,2728.0004
5/23/2018 15:00,sse.000016,2683.6934
5/24/2018 15:00,sse.000016,2665.6758
5/25/2018 15:00,sse.000016,2661.2911
5/28/2018 15:00,sse.000016,2673.1985
5/29/2018 15:00,sse.000016,2663.4034
5/30/2018 15:00,sse.000016,2605.9005
5/31/2018 15:00,sse.000016,2658.2917
6/1/2018 15:00,sse.000016,2647.1867
6/4/2018 15:00,sse.000016,2694.577
6/5/2018 15:00,sse.000016,2707.0168
6/6/2018 15:00,sse.000016,2692.1807
6/7/2018 15:00,sse.000016,2695.2374
6/8/2018 15:00,sse.000016,2652.0823
6/11/2018 15:00,sse.000016,2660.4084
6/12/2018 15:00,sse.000016,2687.7018
6/13/2018 15:00,sse.000016,2671.6265
6/14/2018 15:00,sse.000016,2671.2975
6/15/2018 15:00,sse.000016,2667.9751
6/19/2018 15:00,sse.000016,2599.7801
6/20/2018 15:00,sse.000016,2598.328
6/21/2018 15:00,sse.000016,2579.0517
6/22/2018 15:00,sse.000016,2583.708
6/25/2018 15:00,sse.000016,2536.4599
6/26/2018 15:00,sse.000016,2506.7166
6/27/2018 15:00,sse.000016,2452.6386
6/28/2018 15:00,sse.000016,2425.1758
6/29/2018 15:00,sse.000016,2479.9115
7/2/2018 15:00,sse.000016,2386.3765
7/3/2018 15:00,sse.000016,2388.9763
7/4/2018 15:00,sse.000016,2368.4251
